date,outlet_id,product_id,units_sold,units_returned,revenue,closing_stock
2026-03-22,outlet-1,prod-28,8,0,39.92,14
2026-03-22,outlet-1,prod-29,10,0,39.900000000000006,50
2026-03-22,outlet-1,prod-30,0,0,0.0,0
2026-03-22,outlet-1,prod-31,0,0,0.0,44
2026-03-22,outlet-1,prod-32,10,0,24.900000000000002,20
2026-03-22,outlet-1,prod-33,0,0,0.0,0
2026-03-22,outlet-1,prod-34,8,0,11.92,11
2026-03-22,outlet-1,prod-35,3,0,20.97,8
2026-03-22,outlet-1,prod-36,9,0,71.91,35
2026-03-22,outlet-1,prod-37,7,0,6.93,0
2026-03-22,outlet-1,prod-38,5,0,64.95,20
2026-03-22,outlet-1,prod-39,6,0,32.94,11
2026-03-22,outlet-1,prod-40,8,0,23.92,6
2026-03-22,outlet-2,prod-1,19,1,28.31,126
2026-03-22,outlet-2,prod-2,26,1,33.54,116
2026-03-22,outlet-2,prod-3,24,1,83.76,361
2026-03-22,outlet-2,prod-4,37,1,73.63,60
2026-03-22,outlet-2,prod-5,0,0,0.0,63
2026-03-22,outlet-2,prod-6,8,0,55.92,26
2026-03-22,outlet-2,prod-7,33,2,263.67,49
2026-03-22,outlet-2,prod-8,49,1,48.51,210
2026-03-22,outlet-2,prod-9,5,0,12.450000000000001,95
2026-03-22,outlet-2,prod-10,0,0,0.0,0
2026-03-22,outlet-2,prod-11,13,0,23.27,32
2026-03-22,outlet-2,prod-12,11,0,32.89,4
2026-03-22,outlet-2,prod-13,12,0,20.28,4
2026-03-22,outlet-2,prod-14,8,0,18.32,2
2026-03-22,outlet-2,prod-15,16,1,47.84,14
2026-03-22,outlet-2,prod-16,4,0,5.16,30
2026-03-22,outlet-2,prod-17,6,0,20.94,48
2026-03-22,outlet-2,prod-18,1,0,1.49,35
2026-03-22,outlet-2,prod-19,11,0,32.89,10
2026-03-22,outlet-2,prod-20,18,0,35.82,0
2026-03-22,outlet-2,prod-21,13,1,29.77,33
2026-03-22,outlet-2,prod-22,9,0,31.410000000000004,1
2026-03-22,outlet-2,prod-23,7,0,17.43,12
2026-03-22,outlet-2,prod-24,1,0,3.99,0
2026-03-22,outlet-2,prod-25,30,0,53.7,5
2026-03-22,outlet-2,prod-26,0,0,0.0,0
2026-03-22,outlet-2,prod-27,48,1,61.92,13
2026-03-22,outlet-2,prod-28,0,0,0.0,0
2026-03-22,outlet-2,prod-29,0,0,0.0,0
2026-03-22,outlet-2,prod-30,4,0,9.96,0
2026-03-22,outlet-2,prod-31,32,1,41.28,52
2026-03-22,outlet-2,prod-32,0,0,0.0,0
2026-03-22,outlet-2,prod-33,0,0,0.0,44
2026-03-22,outlet-2,prod-34,9,0,13.41,34
2026-03-22,outlet-2,prod-35,5,0,34.95,18
2026-03-22,outlet-2,prod-36,4,0,31.96,0
2026-03-22,outlet-2,prod-37,16,0,15.84,4
2026-03-22,outlet-2,prod-38,1,0,12.99,0
2026-03-22,outlet-2,prod-39,5,0,27.450000000000003,30
2026-03-22,outlet-2,prod-40,6,0,17.94,5
2026-03-22,outlet-3,prod-1,29,1,43.21,52
2026-03-22,outlet-3,prod-2,0,0,0.0,0
2026-03-22,outlet-3,prod-3,12,0,41.88,25
2026-03-22,outlet-3,prod-4,0,0,0.0,0
2026-03-22,outlet-3,prod-5,0,0,0.0,35
2026-03-22,outlet-3,prod-6,0,0,0.0,0
2026-03-22,outlet-3,prod-7,16,1,127.84,32
2026-03-22,outlet-3,prod-8,0,0,0.0,0
2026-03-22,outlet-3,prod-9,53,1,131.97,28
2026-03-22,outlet-3,prod-10,4,0,15.96,192
2026-03-22,outlet-3,prod-11,2,0,3.58,13
2026-03-22,outlet-3,prod-12,7,0,20.93,26
2026-03-22,outlet-3,prod-13,4,0,6.76,0
2026-03-22,outlet-3,prod-14,8,0,18.32,39
2026-03-22,outlet-3,prod-15,7,0,20.93,1
2026-03-22,outlet-3,prod-16,2,0,2.58,21
2026-03-22,outlet-3,prod-17,7,0,24.43,46
2026-03-22,outlet-3,prod-18,2,0,2.98,0
2026-03-22,outlet-3,prod-19,0,0,0.0,53
2026-03-22,outlet-3,prod-20,25,0,49.75,88
2026-03-22,outlet-3,prod-21,17,1,38.93,36
2026-03-22,outlet-3,prod-22,7,0,24.43,3
2026-03-22,outlet-3,prod-23,1,0,2.49,6
2026-03-22,outlet-3,prod-24,26,1,103.74000000000001,19
2026-03-22,outlet-3,prod-25,26,0,46.54,0
2026-03-22,outlet-3,prod-26,4,0,17.96,10
2026-03-22,outlet-3,prod-27,52,1,67.08,53
2026-03-22,outlet-3,prod-28,3,0,14.97,2
2026-03-22,outlet-3,prod-29,5,0,19.950000000000003,26
2026-03-22,outlet-3,prod-30,6,0,14.940000000000001,8
2026-03-22,outlet-3,prod-31,2,0,2.58,0
2026-03-22,outlet-3,prod-32,23,1,57.27,79
2026-03-22,outlet-3,prod-33,4,0,13.96,18
2026-03-22,outlet-3,prod-34,0,0,0.0,0
2026-03-22,outlet-3,prod-35,3,0,20.97,12
2026-03-22,outlet-3,prod-36,0,0,0.0,0
2026-03-22,outlet-3,prod-37,30,1,29.7,1
2026-03-22,outlet-3,prod-38,0,0,0.0,0
2026-03-22,outlet-3,prod-39,3,0,16.47,3
2026-03-22,outlet-3,prod-40,5,0,14.950000000000001,12
2026-03-22,outlet-4,prod-1,0,0,0.0,0
2026-03-22,outlet-4,prod-2,41,2,52.89,6
2026-03-22,outlet-4,prod-3,37,1,129.13,4
2026-03-22,outlet-4,prod-4,14,0,27.86,0
2026-03-22,outlet-4,prod-5,20,0,65.8,12
2026-03-22,outlet-4,prod-6,18,0,125.82000000000001,12
2026-03-22,outlet-4,prod-7,10,0,79.9,111
2026-03-22,outlet-4,prod-8,43,1,42.57,111
2026-03-22,outlet-4,prod-9,5,0,12.450000000000001,51
2026-03-22,outlet-4,prod-10,11,0,43.89,38
2026-03-22,outlet-4,prod-11,20,0,35.8,51
2026-03-22,outlet-4,prod-12,10,0,29.900000000000002,0
2026-03-22,outlet-4,prod-13,8,0,13.52,24
2026-03-22,outlet-4,prod-14,17,0,38.93,5
2026-03-22,outlet-4,prod-15,17,1,50.830000000000005,136
2026-03-22,outlet-4,prod-16,13,1,16.77,10
2026-03-22,outlet-4,prod-17,0,0,0.0,72
2026-03-22,outlet-4,prod-18,15,1,22.35,1
2026-03-22,outlet-4,prod-19,8,0,23.92,31
2026-03-22,outlet-4,prod-20,9,0,17.91,17
2026-03-22,outlet-4,prod-21,15,0,34.35,18
2026-03-22,outlet-4,prod-22,11,0,38.39,29
2026-03-22,outlet-4,prod-23,8,0,19.92,8
2026-03-22,outlet-4,prod-24,1,0,3.99,0
2026-03-22,outlet-4,prod-25,10,0,17.9,40
2026-03-22,outlet-4,prod-26,6,0,26.94,27
2026-03-22,outlet-4,prod-27,17,0,21.93,61
2026-03-22,outlet-4,prod-28,13,0,64.87,36
2026-03-22,outlet-4,prod-29,13,0,51.870000000000005,33
2026-03-22,outlet-4,prod-30,3,0,7.470000000000001,0
2026-03-22,outlet-4,prod-31,0,0,0.0,60
2026-03-22,outlet-4,prod-32,2,0,4.98,24
2026-03-22,outlet-4,prod-33,13,0,45.370000000000005,14
2026-03-22,outlet-4,prod-34,10,0,14.9,155
2026-03-22,outlet-4,prod-35,4,0,27.96,7
2026-03-22,outlet-4,prod-36,1,0,7.99,0
2026-03-22,outlet-4,prod-37,7,0,6.93,0
2026-03-22,outlet-4,prod-38,7,0,90.93,29
2026-03-22,outlet-4,prod-39,6,0,32.94,24
2026-03-22,outlet-4,prod-40,9,0,26.910000000000004,23
2026-03-22,outlet-5,prod-1,2,0,2.98,42
2026-03-22,outlet-5,prod-2,4,0,5.16,52
2026-03-22,outlet-5,prod-3,2,0,6.98,15
2026-03-22,outlet-5,prod-4,54,1,107.46,36
2026-03-22,outlet-5,prod-5,7,0,23.03,3
2026-03-22,outlet-5,prod-6,6,0,41.94,21
2026-03-22,outlet-5,prod-7,9,1,71.91,1
2026-03-22,outlet-5,prod-8,51,1,50.49,419
2026-03-22,outlet-5,prod-9,22,1,54.78,81
2026-03-22,outlet-5,prod-10,6,0,23.94,37
2026-03-22,outlet-5,prod-11,6,0,10.74,9
2026-03-22,outlet-5,prod-12,1,0,2.99,31
2026-03-22,outlet-5,prod-13,0,0,0.0,0
2026-03-22,outlet-5,prod-14,5,0,11.45,20
2026-03-22,outlet-5,prod-15,6,0,17.94,20
2026-03-22,outlet-5,prod-16,4,0,5.16,12
2026-03-22,outlet-5,prod-17,6,0,20.94,10
2026-03-22,outlet-5,prod-18,10,1,14.9,18
2026-03-22,outlet-5,prod-19,12,0,35.88,24
2026-03-22,outlet-5,prod-20,51,1,101.49,121
2026-03-22,outlet-5,prod-21,1,0,2.29,1059
2026-03-22,outlet-5,prod-22,1,0,3.49,2
2026-03-22,outlet-5,prod-23,2,0,4.98,3
2026-03-22,outlet-5,prod-24,0,0,0.0,0
2026-03-22,outlet-5,prod-25,0,0,0.0,0
2026-03-22,outlet-5,prod-26,3,0,13.47,9
2026-03-22,outlet-5,prod-27,87,1,112.23,60
2026-03-22,outlet-5,prod-28,1,0,4.99,15
2026-03-22,outlet-5,prod-29,2,0,7.98,17
2026-03-22,outlet-5,prod-30,1,0,2.49,629
2026-03-22,outlet-5,prod-31,0,0,0.0,0
2026-03-22,outlet-5,prod-32,0,0,0.0,0
2026-03-22,outlet-5,prod-33,5,0,17.450000000000003,22
2026-03-22,outlet-5,prod-34,2,0,2.98,11
2026-03-22,outlet-5,prod-35,1,0,6.99,3
2026-03-22,outlet-5,prod-36,2,0,15.98,219
2026-03-22,outlet-5,prod-37,2,0,1.98,120
2026-03-22,outlet-5,prod-38,0,0,0.0,226
2026-03-22,outlet-5,prod-39,1,0,5.49,4
2026-03-22,outlet-5,prod-40,1,0,2.99,9
2026-03-23,outlet-1,prod-1,2,0,2.98,176
2026-03-23,outlet-1,prod-2,23,1,29.67,98
2026-03-23,outlet-1,prod-3,20,1,69.80000000000001,91
2026-03-23,outlet-1,prod-4,0,0,0.0,120
2026-03-23,outlet-1,prod-5,18,0,59.22,5
2026-03-23,outlet-1,prod-6,17,0,118.83,1598
2026-03-23,outlet-1,prod-7,30,1,239.70000000000002,19
2026-03-23,outlet-1,prod-8,31,1,30.69,148
2026-03-23,outlet-1,prod-9,17,0,42.330000000000005,68
2026-03-23,outlet-1,prod-10,11,0,43.89,21
2026-03-23,outlet-1,prod-11,14,0,25.060000000000002,193
2026-03-23,outlet-1,prod-12,9,0,26.910000000000004,46
2026-03-23,outlet-1,prod-13,0,0,0.0,0
2026-03-23,outlet-1,prod-14,8,0,18.32,0
2026-03-23,outlet-1,prod-15,0,0,0.0,0
2026-03-23,outlet-1,prod-16,23,1,29.67,10
2026-03-23,outlet-1,prod-17,0,0,0.0,14
2026-03-23,outlet-1,prod-18,20,2,29.8,25
2026-03-23,outlet-1,prod-19,0,0,0.0,12
2026-03-23,outlet-1,prod-20,9,0,17.91,16
2026-03-23,outlet-1,prod-21,18,1,41.22,16
2026-03-23,outlet-1,prod-22,0,0,0.0,0
2026-03-23,outlet-1,prod-23,0,0,0.0,31
2026-03-23,outlet-1,prod-24,0,0,0.0,40
2026-03-23,outlet-1,prod-25,0,0,0.0,0
2026-03-23,outlet-1,prod-26,5,0,22.450000000000003,18
2026-03-23,outlet-1,prod-27,5,0,6.45,0
2026-03-23,outlet-1,prod-28,8,0,39.92,6
2026-03-23,outlet-1,prod-29,9,0,35.910000000000004,41
2026-03-23,outlet-1,prod-30,0,0,0.0,40
2026-03-23,outlet-1,prod-31,13,0,16.77,31
2026-03-23,outlet-1,prod-32,6,0,14.940000000000001,14
2026-03-23,outlet-1,prod-33,0,0,0.0,0
2026-03-23,outlet-1,prod-34,10,0,14.9,1
2026-03-23,outlet-1,prod-35,5,0,34.95,3
2026-03-23,outlet-1,prod-36,7,0,55.93,28
2026-03-23,outlet-1,prod-37,0,0,0.0,17
2026-03-23,outlet-1,prod-38,5,0,64.95,15
2026-03-23,outlet-1,prod-39,6,0,32.94,14
2026-03-23,outlet-1,prod-40,6,0,17.94,6
2026-03-23,outlet-2,prod-1,24,1,35.76,103
2026-03-23,outlet-2,prod-2,35,1,45.15,82
2026-03-23,outlet-2,prod-3,16,0,55.84,345
2026-03-23,outlet-2,prod-4,35,1,69.65,26
2026-03-23,outlet-2,prod-5,13,0,42.77,50
2026-03-23,outlet-2,prod-6,8,0,55.92,18
2026-03-23,outlet-2,prod-7,11,1,87.89,39
2026-03-23,outlet-2,prod-8,39,1,38.61,172
2026-03-23,outlet-2,prod-9,12,0,29.880000000000003,83
2026-03-23,outlet-2,prod-10,0,0,0.0,13
2026-03-23,outlet-2,prod-11,12,0,21.48,20
2026-03-23,outlet-2,prod-12,4,0,11.96,0
2026-03-23,outlet-2,prod-13,4,0,6.76,0
2026-03-23,outlet-2,prod-14,2,0,4.58,0
2026-03-23,outlet-2,prod-15,14,1,41.86,64
2026-03-23,outlet-2,prod-16,13,1,16.77,18
2026-03-23,outlet-2,prod-17,9,1,31.410000000000004,40
2026-03-23,outlet-2,prod-18,26,1,38.74,41
2026-03-23,outlet-2,prod-19,10,0,29.900000000000002,17
2026-03-23,outlet-2,prod-20,0,0,0.0,27
2026-03-23,outlet-2,prod-21,21,1,48.09,39
2026-03-23,outlet-2,prod-22,1,0,3.49,0
2026-03-23,outlet-2,prod-23,5,0,12.450000000000001,7
2026-03-23,outlet-2,prod-24,0,0,0.0,0
2026-03-23,outlet-2,prod-25,5,0,8.95,105
2026-03-23,outlet-2,prod-26,0,0,0.0,0
2026-03-23,outlet-2,prod-27,13,0,16.77,117
2026-03-23,outlet-2,prod-28,0,0,0.0,0
2026-03-23,outlet-2,prod-29,0,0,0.0,0
2026-03-23,outlet-2,prod-30,0,0,0.0,36
2026-03-23,outlet-2,prod-31,21,1,27.09,32
2026-03-23,outlet-2,prod-32,0,0,0.0,56
2026-03-23,outlet-2,prod-33,8,0,27.92,36
2026-03-23,outlet-2,prod-34,7,0,10.43,27
2026-03-23,outlet-2,prod-35,3,0,20.97,15
2026-03-23,outlet-2,prod-36,0,0,0.0,0
2026-03-23,outlet-2,prod-37,4,0,3.96,0
2026-03-23,outlet-2,prod-38,0,0,0.0,9
2026-03-23,outlet-2,prod-39,5,0,27.450000000000003,46
2026-03-23,outlet-2,prod-40,5,0,14.950000000000001,31
2026-03-23,outlet-3,prod-1,13,1,19.37,40
2026-03-23,outlet-3,prod-2,0,0,0.0,0
2026-03-23,outlet-3,prod-3,8,0,27.92,17
2026-03-23,outlet-3,prod-4,0,0,0.0,0
2026-03-23,outlet-3,prod-5,8,0,26.32,27
2026-03-23,outlet-3,prod-6,0,0,0.0,0
2026-03-23,outlet-3,prod-7,15,1,119.85000000000001,18
2026-03-23,outlet-3,prod-8,0,0,0.0,0
2026-03-23,outlet-3,prod-9,7,0,17.43,21
2026-03-23,outlet-3,prod-10,5,0,19.950000000000003,187
2026-03-23,outlet-3,prod-11,5,0,8.95,8
2026-03-23,outlet-3,prod-12,6,0,17.94,20
2026-03-23,outlet-3,prod-13,0,0,0.0,52
2026-03-23,outlet-3,prod-14,5,0,11.45,34
2026-03-23,outlet-3,prod-15,1,0,2.99,0
2026-03-23,outlet-3,prod-16,4,0,5.16,17
2026-03-23,outlet-3,prod-17,8,1,27.92,39
2026-03-23,outlet-3,prod-18,0,0,0.0,90
2026-03-23,outlet-3,prod-19,8,0,23.92,45
2026-03-23,outlet-3,prod-20,38,1,75.62,51
2026-03-23,outlet-3,prod-21,7,0,16.03,29
2026-03-23,outlet-3,prod-22,3,0,10.47,28
2026-03-23,outlet-3,prod-23,4,0,9.96,2
2026-03-23,outlet-3,prod-24,19,1,75.81,91
2026-03-23,outlet-3,prod-25,0,0,0.0,157
2026-03-23,outlet-3,prod-26,3,0,13.47,14
2026-03-23,outlet-3,prod-27,36,0,46.44,17
2026-03-23,outlet-3,prod-28,2,0,9.98,6
2026-03-23,outlet-3,prod-29,6,0,23.94,20
2026-03-23,outlet-3,prod-30,5,0,12.450000000000001,3
2026-03-23,outlet-3,prod-31,0,0,0.0,270
2026-03-23,outlet-3,prod-32,23,1,57.27,57
2026-03-23,outlet-3,prod-33,4,0,13.96,14
2026-03-23,outlet-3,prod-34,0,0,0.0,0
2026-03-23,outlet-3,prod-35,2,0,13.98,10
2026-03-23,outlet-3,prod-36,0,0,0.0,0
2026-03-23,outlet-3,prod-37,1,0,0.99,144
2026-03-23,outlet-3,prod-38,0,0,0.0,7
2026-03-23,outlet-3,prod-39,3,0,16.47,0
2026-03-23,outlet-3,prod-40,4,0,11.96,8
2026-03-23,outlet-4,prod-1,0,0,0.0,0
2026-03-23,outlet-4,prod-2,6,0,7.74,0
2026-03-23,outlet-4,prod-3,4,0,13.96,0
2026-03-23,outlet-4,prod-4,0,0,0.0,0
2026-03-23,outlet-4,prod-5,12,0,39.480000000000004,0
2026-03-23,outlet-4,prod-6,12,0,83.88,0
2026-03-23,outlet-4,prod-7,32,2,255.68,81
2026-03-23,outlet-4,prod-8,32,1,31.68,80
2026-03-23,outlet-4,prod-9,14,0,34.86,37
2026-03-23,outlet-4,prod-10,12,0,47.88,26
2026-03-23,outlet-4,prod-11,20,0,35.8,31
2026-03-23,outlet-4,prod-12,0,0,0.0,0
2026-03-23,outlet-4,prod-13,18,0,30.419999999999998,6
2026-03-23,outlet-4,prod-14,5,0,11.45,0
2026-03-23,outlet-4,prod-15,26,1,77.74000000000001,111
2026-03-23,outlet-4,prod-16,10,0,12.9,97
2026-03-23,outlet-4,prod-17,19,1,66.31,54
2026-03-23,outlet-4,prod-18,1,0,1.49,0
2026-03-23,outlet-4,prod-19,5,0,14.950000000000001,26
2026-03-23,outlet-4,prod-20,13,0,25.87,22
2026-03-23,outlet-4,prod-21,18,1,41.22,1
2026-03-23,outlet-4,prod-22,10,0,34.900000000000006,25
2026-03-23,outlet-4,prod-23,8,0,19.92,45
2026-03-23,outlet-4,prod-24,0,0,0.0,0
2026-03-23,outlet-4,prod-25,13,0,23.27,27
2026-03-23,outlet-4,prod-26,8,0,35.92,19
2026-03-23,outlet-4,prod-27,16,0,20.64,45
2026-03-23,outlet-4,prod-28,9,0,44.910000000000004,27
2026-03-23,outlet-4,prod-29,12,0,47.88,21
2026-03-23,outlet-4,prod-30,0,0,0.0,20
2026-03-23,outlet-4,prod-31,7,0,9.030000000000001,53
2026-03-23,outlet-4,prod-32,1,0,2.49,23
2026-03-23,outlet-4,prod-33,14,0,48.86,0
2026-03-23,outlet-4,prod-34,13,0,19.37,142
2026-03-23,outlet-4,prod-35,5,0,34.95,2
2026-03-23,outlet-4,prod-36,0,0,0.0,0
2026-03-23,outlet-4,prod-37,0,0,0.0,32
2026-03-23,outlet-4,prod-38,7,0,90.93,39
2026-03-23,outlet-4,prod-39,7,0,38.43,17
2026-03-23,outlet-4,prod-40,8,0,23.92,25
2026-03-23,outlet-5,prod-1,2,0,2.98,40
2026-03-23,outlet-5,prod-2,11,1,14.190000000000001,42
2026-03-23,outlet-5,prod-3,1,0,3.49,14
2026-03-23,outlet-5,prod-4,36,1,71.64,1
2026-03-23,outlet-5,prod-5,3,0,9.870000000000001,0
2026-03-23,outlet-5,prod-6,6,0,41.94,15
2026-03-23,outlet-5,prod-7,1,0,7.99,12
2026-03-23,outlet-5,prod-8,96,2,95.03999999999999,325
2026-03-23,outlet-5,prod-9,23,1,57.27,78
2026-03-23,outlet-5,prod-10,5,0,19.950000000000003,42
2026-03-23,outlet-5,prod-11,7,0,12.530000000000001,2
2026-03-23,outlet-5,prod-12,1,0,2.99,30
2026-03-23,outlet-5,prod-13,0,0,0.0,0
2026-03-23,outlet-5,prod-14,5,0,11.45,15
2026-03-23,outlet-5,prod-15,6,0,17.94,14
2026-03-23,outlet-5,prod-16,4,0,5.16,8
2026-03-23,outlet-5,prod-17,4,0,13.96,6
2026-03-23,outlet-5,prod-18,7,1,10.43,12
2026-03-23,outlet-5,prod-19,5,0,14.950000000000001,19
2026-03-23,outlet-5,prod-20,27,1,53.73,95
2026-03-23,outlet-5,prod-21,2,0,4.58,1057
2026-03-23,outlet-5,prod-22,1,0,3.49,1
2026-03-23,outlet-5,prod-23,2,0,4.98,1
2026-03-23,outlet-5,prod-24,0,0,0.0,0
2026-03-23,outlet-5,prod-25,0,0,0.0,0
2026-03-23,outlet-5,prod-26,1,0,4.49,8
2026-03-23,outlet-5,prod-27,14,0,18.060000000000002,46
2026-03-23,outlet-5,prod-28,1,0,4.99,14
2026-03-23,outlet-5,prod-29,1,0,3.99,16
2026-03-23,outlet-5,prod-30,1,0,2.49,628
2026-03-23,outlet-5,prod-31,0,0,0.0,0
2026-03-23,outlet-5,prod-32,0,0,0.0,0
2026-03-23,outlet-5,prod-33,5,0,17.450000000000003,17
2026-03-23,outlet-5,prod-34,7,0,10.43,4
2026-03-23,outlet-5,prod-35,1,0,6.99,2
2026-03-23,outlet-5,prod-36,4,0,31.96,215
2026-03-23,outlet-5,prod-37,24,1,23.759999999999998,97
2026-03-23,outlet-5,prod-38,0,0,0.0,229
2026-03-23,outlet-5,prod-39,1,0,5.49,3
2026-03-23,outlet-5,prod-40,1,0,2.99,8
2026-03-24,outlet-1,prod-1,21,1,31.29,156
2026-03-24,outlet-1,prod-2,30,1,38.7,69
2026-03-24,outlet-1,prod-3,25,1,87.25,67
2026-03-24,outlet-1,prod-4,17,0,33.83,103
2026-03-24,outlet-1,prod-5,5,0,16.45,0
2026-03-24,outlet-1,prod-6,12,0,83.88,1586
2026-03-24,outlet-1,prod-7,18,1,143.82,2
2026-03-24,outlet-1,prod-8,48,1,47.519999999999996,147
2026-03-24,outlet-1,prod-9,19,0,47.31,49
2026-03-24,outlet-1,prod-10,9,0,35.910000000000004,12
2026-03-24,outlet-1,prod-11,16,0,28.64,177
2026-03-24,outlet-1,prod-12,7,0,20.93,39
2026-03-24,outlet-1,prod-13,0,0,0.0,82
2026-03-24,outlet-1,prod-14,0,0,0.0,55
2026-03-24,outlet-1,prod-15,0,0,0.0,0
2026-03-24,outlet-1,prod-16,10,1,12.9,85
2026-03-24,outlet-1,prod-17,14,1,48.86,1
2026-03-24,outlet-1,prod-18,25,3,37.25,3
2026-03-24,outlet-1,prod-19,8,0,23.92,4
2026-03-24,outlet-1,prod-20,16,0,31.84,76
2026-03-24,outlet-1,prod-21,14,1,32.06,23
2026-03-24,outlet-1,prod-22,0,0,0.0,0
2026-03-24,outlet-1,prod-23,5,0,12.450000000000001,26
2026-03-24,outlet-1,prod-24,7,0,27.93,42
2026-03-24,outlet-1,prod-25,0,0,0.0,0
2026-03-24,outlet-1,prod-26,6,0,26.94,12
2026-03-24,outlet-1,prod-27,0,0,0.0,0
2026-03-24,outlet-1,prod-28,6,0,29.94,38
2026-03-24,outlet-1,prod-29,10,0,39.900000000000006,31
2026-03-24,outlet-1,prod-30,8,0,19.92,32
2026-03-24,outlet-1,prod-31,20,0,25.8,11
2026-03-24,outlet-1,prod-32,6,0,14.940000000000001,8
2026-03-24,outlet-1,prod-33,0,0,0.0,0
2026-03-24,outlet-1,prod-34,1,0,1.49,0
2026-03-24,outlet-1,prod-35,3,0,20.97,20
2026-03-24,outlet-1,prod-36,10,0,79.9,26
2026-03-24,outlet-1,prod-37,12,0,11.879999999999999,5
2026-03-24,outlet-1,prod-38,5,0,64.95,10
2026-03-24,outlet-1,prod-39,5,0,27.450000000000003,9
2026-03-24,outlet-1,prod-40,6,0,17.94,0
2026-03-24,outlet-2,prod-1,24,1,35.76,80
2026-03-24,outlet-2,prod-2,23,1,29.67,60
2026-03-24,outlet-2,prod-3,22,1,76.78,324
2026-03-24,outlet-2,prod-4,26,0,51.74,132
2026-03-24,outlet-2,prod-5,8,0,26.32,42
2026-03-24,outlet-2,prod-6,9,0,62.910000000000004,9
2026-03-24,outlet-2,prod-7,19,1,151.81,21
2026-03-24,outlet-2,prod-8,37,1,36.63,136
2026-03-24,outlet-2,prod-9,12,0,29.880000000000003,71
2026-03-24,outlet-2,prod-10,8,0,31.92,5
2026-03-24,outlet-2,prod-11,11,0,19.69,9
2026-03-24,outlet-2,prod-12,0,0,0.0,0
2026-03-24,outlet-2,prod-13,0,0,0.0,0
2026-03-24,outlet-2,prod-14,0,0,0.0,0
2026-03-24,outlet-2,prod-15,17,1,50.830000000000005,48
2026-03-24,outlet-2,prod-16,13,1,16.77,6
2026-03-24,outlet-2,prod-17,9,1,31.410000000000004,32
2026-03-24,outlet-2,prod-18,26,2,38.74,17
2026-03-24,outlet-2,prod-19,10,0,29.900000000000002,7
2026-03-24,outlet-2,prod-20,16,0,31.84,11
2026-03-24,outlet-2,prod-21,11,1,25.19,29
2026-03-24,outlet-2,prod-22,0,0,0.0,0
2026-03-24,outlet-2,prod-23,4,0,9.96,3
2026-03-24,outlet-2,prod-24,0,0,0.0,0
2026-03-24,outlet-2,prod-25,16,0,28.64,89
2026-03-24,outlet-2,prod-26,0,0,0.0,0
2026-03-24,outlet-2,prod-27,32,1,41.28,86
2026-03-24,outlet-2,prod-28,0,0,0.0,0
2026-03-24,outlet-2,prod-29,0,0,0.0,0
2026-03-24,outlet-2,prod-30,6,0,14.940000000000001,30
2026-03-24,outlet-2,prod-31,31,1,39.99,2
2026-03-24,outlet-2,prod-32,4,0,9.96,52
2026-03-24,outlet-2,prod-33,11,0,38.39,25
2026-03-24,outlet-2,prod-34,6,0,8.94,21
2026-03-24,outlet-2,prod-35,4,0,27.96,11
2026-03-24,outlet-2,prod-36,0,0,0.0,48
2026-03-24,outlet-2,prod-37,0,0,0.0,72
2026-03-24,outlet-2,prod-38,4,0,51.96,5
2026-03-24,outlet-2,prod-39,4,0,21.96,42
2026-03-24,outlet-2,prod-40,9,0,26.910000000000004,22
2026-03-24,outlet-3,prod-1,12,1,17.88,29
2026-03-24,outlet-3,prod-2,0,0,0.0,0
2026-03-24,outlet-3,prod-3,13,1,45.370000000000005,5
2026-03-24,outlet-3,prod-4,0,0,0.0,0
2026-03-24,outlet-3,prod-5,9,0,29.61,18
2026-03-24,outlet-3,prod-6,0,0,0.0,0
2026-03-24,outlet-3,prod-7,10,0,79.9,8
2026-03-24,outlet-3,prod-8,0,0,0.0,0
2026-03-24,outlet-3,prod-9,7,0,17.43,14
2026-03-24,outlet-3,prod-10,3,0,11.97,184
2026-03-24,outlet-3,prod-11,5,0,8.95,3
2026-03-24,outlet-3,prod-12,8,0,23.92,12
2026-03-24,outlet-3,prod-13,10,0,16.9,58
2026-03-24,outlet-3,prod-14,5,0,11.45,29
2026-03-24,outlet-3,prod-15,0,0,0.0,26
2026-03-24,outlet-3,prod-16,2,0,2.58,15
2026-03-24,outlet-3,prod-17,9,1,31.410000000000004,31
2026-03-24,outlet-3,prod-18,9,1,13.41,82
2026-03-24,outlet-3,prod-19,11,0,32.89,34
2026-03-24,outlet-3,prod-20,33,1,65.67,19
2026-03-24,outlet-3,prod-21,5,0,11.45,24
2026-03-24,outlet-3,prod-22,6,0,20.94,22
2026-03-24,outlet-3,prod-23,2,0,4.98,17
2026-03-24,outlet-3,prod-24,14,0,55.86,77
2026-03-24,outlet-3,prod-25,31,1,55.49,127
2026-03-24,outlet-3,prod-26,3,0,13.47,18
2026-03-24,outlet-3,prod-27,17,0,21.93,0
2026-03-24,outlet-3,prod-28,4,0,19.96,2
2026-03-24,outlet-3,prod-29,5,0,19.950000000000003,15
2026-03-24,outlet-3,prod-30,3,0,7.470000000000001,0
2026-03-24,outlet-3,prod-31,29,1,37.410000000000004,242
2026-03-24,outlet-3,prod-32,10,0,24.900000000000002,73
2026-03-24,outlet-3,prod-33,5,0,17.450000000000003,9
2026-03-24,outlet-3,prod-34,0,0,0.0,0
2026-03-24,outlet-3,prod-35,4,0,27.96,6
